# total_ram_gb=47.1
t,ram_gb,vram_gb
0.0,5.77,2.92
1.1,5.77,2.9
2.1,5.77,2.66
3.2,5.77,2.42
4.3,5.77,2.56
5.3,5.77,2.56
6.4,5.77,2.67
7.4,5.77,2.68
8.5,5.77,2.69
9.5,5.77,2.7
10.6,5.86,2.7
11.7,6.16,2.65
12.7,7.77,4.31
13.7,6.17,4.42
14.8,6.41,5.19
15.9,7.22,5.19
16.9,7.94,5.19
18.0,7.67,5.19
19.0,6.72,5.19
20.1,6.95,5.19
21.1,7.16,5.19
22.3,6.65,5.3
23.3,6.65,5.01
24.4,6.65,5.17
25.4,6.65,5.11
26.5,6.65,5.1
27.5,6.65,5.18
